Filename,CorrectTotalLabel,ProductType_AdultMilk,ProductType_Babyfood,ProductType_Babymilk-powder,ProductType_BeehoonVermicelliMeesua,ProductType_BiscuitsCrackersCookies,ProductType_Book,ProductType_Breakfast-cereals-cornflakes,ProductType_Canned-Packet-Creamers-Sweet,ProductType_CerealBeverage-powder,ProductType_CerealBeverage-powder-,ProductType_ChilliSauce,ProductType_Coffee,ProductType_CornChip,ProductType_FlavoredMilk,ProductType_Flour,ProductType_FruitJuice,ProductType_HoneyOtherSpreads,ProductType_InstantMeals,ProductType_InstantNoodles,ProductType_Kaya,ProductType_MaternalMilkPowder,ProductType_Milo-powder-,ProductType_NutellaChocolate,ProductType_Nuts,ProductType_Oil,ProductType_OtherBakingNeeds,ProductType_OtherDriedFood,ProductType_OtherNoodles,ProductType_OtherSauceDressingSoupbasePaste,ProductType_Pasta,ProductType_Peanutbutter,ProductType_PotatoSticks,ProductType_PotatochipsKeropok,ProductType_Rice(brown-others),ProductType_RolledOatsInstantOatmeal,ProductType_Salt,ProductType_Sardines,ProductType_SoftDrinks,ProductType_Sugar,ProductType_SweetsChocolatesOthers,ProductType_Tea-powder-leaves-,ProductType_WetWiper,Weight_1-99g,Weight_100-199g,Weight_1000-1999g,Weight_200-299g,Weight_300-399g,Weight_3000-3999g,Weight_400-499g,Weight_500-599g,Weight_600-699g,Weight_700-799g,Weight_800-899g,Weight_900-999g,HalalStatus_Halal,HalalStatus_NonHalal,HealthStatus_Healthy,HealthStatus_NonHealthy
WIN_20231207_11_18_43_Pro,Pasta_400-499g_Halal_NonHealthy,-4.3554173,-1.3310548,-1.4726886,-2.655645,-1.5483459,-2.837997,-3.6683922,-1.9458064,-2.9363668,-5.541437,-3.919778,-3.7869222,-3.3548021,-4.124648,-4.0532365,-4.489719,-4.1180267,-4.2518454,-3.179719,0.4147759,-4.2404222,-4.509833,-5.809429,-2.9369705,-3.2850504,-3.4621234,-6.220898,-3.6713288,-3.392168,7.4557724,-0.66635734,-2.6079953,-3.1629605,0.2390241,-0.74841565,-3.4457405,-2.13804,-2.9458706,-2.5775387,-2.4606006,-4.7742653,-3.8896747,-0.9860233,-3.289561,-3.3039398,-0.84538805,-1.6712636,-6.140129,7.651484,0.28256896,-4.634168,-2.9596984,-3.1739075,-3.7540677,3.5392199,-4.3584847,-4.4147596,4.2322125
WIN_20231207_11_27_08_Pro,Rice(brown-others)_700-799g_NonHalal_Healthy,-4.4210224,-1.0147966,-2.2868633,-1.8209529,-0.80287015,-3.748109,-4.208017,-3.3369853,1.0285945,-4.0517898,-3.2986302,-3.502641,-4.706075,-2.0399864,-4.293901,-2.1186788,-3.977644,-5.878202,-4.2444715,-1.3522485,-3.8582,-2.173057,-2.3029785,-2.6910818,-4.350051,-3.741626,-2.5724092,-2.283921,-2.950156,-0.8894886,-4.10312,-3.7246575,-3.9407399,8.014767,-0.5586978,-4.6766725,-7.0297008,-2.472658,-4.080964,-2.1482632,-4.909304,-4.5915093,-2.563289,0.8916609,-3.2535949,-1.8379112,-0.23792905,-4.586906,0.65802467,-0.7829817,-6.5426583,7.7866926,-4.176639,-3.114796,-3.9674973,3.8993845,2.0284522,-3.0036345
output_frame_0582,SweetsChocolatesOthers_1-99g_NonHalal_NonHealthy,-2.6221747,-1.1337684,-3.2388065,-2.965475,-0.73447543,-2.1687107,-5.3482676,-4.9121213,-3.372523,-5.246933,-3.7850943,-2.7967336,-0.59245807,-3.2305138,-2.4879837,-4.9516325,-1.0319402,-3.8739178,-3.5882037,-1.5912268,-2.0611446,-3.1755111,-3.6580756,-0.30460715,-3.9980886,-2.0351465,-2.1974487,-1.1009653,-1.7311987,-1.4229504,-3.6274998,-2.8564422,0.2446845,-2.4795625,-3.0909119,-2.8984582,-3.7308538,-4.9731455,-1.6872859,9.713769,-1.0930815,-2.5807161,7.3898926,-0.05615416,-3.0887377,-0.723932,-2.4696674,-2.3345006,-1.3645732,-0.47442397,-3.7862465,-3.255554,-3.6509445,-3.3964803,-4.6518893,3.9129634,-4.89063,4.676067
20231215_output_frame_0061,BiscuitsCrackersCookies_1-99g_Halal_NonHealthy,-2.5247476,-2.3486214,-3.3184772,-3.7054625,8.31934,-0.9161532,-4.2678056,-3.2881544,-4.845278,-3.0965974,-3.4798846,-3.2061634,-0.12187717,-2.7559307,-3.4966679,-2.3670971,-2.637854,-3.3165042,-3.1521199,-3.4458115,-2.7587516,-3.9154727,-5.095904,-1.7806677,-2.9786048,-3.8872833,-5.017919,-3.2763839,-2.5592885,-2.1025224,-4.8959117,0.23055135,-2.6082335,-0.9039455,1.9244117,-3.9819388,-2.4321365,-4.357072,-3.3961482,-3.276232,-2.4530482,-1.7240628,6.2064466,-0.5686763,-2.6687493,-0.79812485,-2.5316548,-5.01205,0.8773437,-1.8069278,-3.2917519,-2.8416228,-2.8302884,-4.024699,2.3783953,-3.7394981,-3.2740943,3.0030956
IMG_6370_jpeg.rf.783f1b8513ed399b4248de0d416b9e4b,OtherBakingNeeds_900-999g_Halal_NonHealthy,-3.3987195,-2.2087407,-0.9940249,-2.6685,-1.2239573,-5.9417796,-1.3419185,-3.8864748,-5.6459966,-3.112595,-5.9451785,-1.3523284,-5.559345,-4.6927366,-0.18692496,-4.6201797,-4.746297,-3.300034,-4.2543907,-5.2744794,-1.2241787,-4.4664364,-5.7421885,-0.8344693,-4.5437355,9.295662,-5.1372585,-0.7190954,-4.3238173,-2.6662083,-2.889197,-5.003289,-5.3598924,-3.6450028,0.5424229,-5.9283986,-4.8469486,-5.4543123,-0.57765853,0.43867147,-4.3555937,-5.2812285,-3.5599194,-2.6509867,1.245056,-1.627472,-4.200067,-4.0446978,0.6978049,-4.747443,0.31147486,-3.7865436,-3.1091113,8.120611,1.9213881,-3.8086243,-4.201592,4.4579854
output_frame_0264,Rice(brown-others)_400-499g_Halal_NonHealthy,-2.0366778,-2.1006389,-3.3910542,-1.679476,1.2000293,-0.27490398,-3.389731,-2.235094,-3.5446763,-3.7186997,-3.2606578,-3.147064,-0.17855902,-3.6005664,-3.0308318,-3.5429566,-2.36025,-2.4677577,-2.0450249,-1.7559303,-2.0787036,-3.8081877,-3.5790544,-2.1671853,-2.422972,-4.0072885,-4.1072354,-3.354504,-1.8431256,-1.6798849,-3.2682178,6.324359,-2.06866,4.5243936,-0.31508753,-3.9494264,-2.308815,-3.936692,-3.0512004,-2.3072355,-2.4014502,-0.7738442,5.3470716,1.0089247,-3.5431693,-2.4902291,-1.9689803,-5.111616,2.9104128,-2.0078804,-3.4676204,-2.6941926,-3.5432942,-3.410843,1.8146908,-2.732571,-3.6367524,2.8739722
IMG_3363_jpeg.rf.27b21f158f5ae3354846bd6206daee24,Nuts_100-199g_Halal_Healthy,-3.2023253,-2.697097,-1.123818,0.37987125,-1.711277,-4.0913773,0.20017897,-4.789045,-2.4184186,-0.091086775,-3.63601,-1.2500876,-5.8608637,-0.6385631,-4.9277234,-5.0104856,-4.3274837,-1.0717651,-2.010376,-4.4086137,-3.4727852,-3.337528,-6.1484504,8.115631,-4.3611298,-2.3725803,-5.157962,-1.8989631,-3.3630133,-3.9193783,-4.492359,-4.511627,-2.424564,-4.051807,0.33473653,-4.529011,-4.3487782,-2.9173682,-4.5931277,-3.7632127,-1.5047234,-4.363942,-0.84570163,6.3479624,-4.5705395,-3.3591192,-0.204032,-6.175106,-1.0481786,-1.6196424,-2.9966545,-2.5510175,-2.2353356,-1.1450127,4.816144,-5.6683474,4.7635264,-4.9037933
20231222_0441,SweetsChocolatesOthers_200-299g_Halal_NonHealthy,-2.9885893,-0.6600021,-2.3541434,-1.9204386,-0.9138593,-4.6406703,-4.0030174,-3.421849,-3.452761,-2.950852,-3.8168473,-1.4790568,-2.6207583,-4.1387024,-2.3338795,-1.8016646,-3.5028927,-1.7983775,-3.0143309,-0.96500033,-3.5757093,-4.3599186,-5.4782944,-1.627293,-3.4051347,-1.5891614,-2.1439915,-2.1386502,-1.873384,-0.61531115,-3.2318103,-3.1442428,-3.0507576,-2.2954779,-1.9293759,-2.1104305,-3.2133114,-0.39190674,-1.2083317,8.464025,-3.0022385,-3.4215572,-0.66046286,-1.5665495,-2.8938024,6.427543,-2.9252658,-3.4378343,-0.35334274,-1.3631989,-2.8625243,-2.110506,-3.027321,-1.9903848,3.8726492,-4.307204,-4.6984286,4.4110494
IMG_20230428_123411_jpg.rf.3c6274b418b0ecf1d5f223ea6959fd7d,Sugar_400-499g_Halal_NonHealthy,-3.4016979,-2.6217258,-1.4008257,-0.4422757,-0.63786095,-6.977566,-1.7429677,-1.3714451,-6.0631566,-4.441206,-3.8183513,-2.1003416,-5.4953747,-5.238289,-2.798539,-6.107789,-3.5570915,-1.497299,-1.9932007,-1.982795,-4.5159535,-5.2262774,-5.985021,-4.3668637,-1.3520907,-2.5221322,-5.427782,-2.0183616,-2.6767237,-2.2571707,-0.5135266,-3.8576167,-5.4607253,-1.8903797,-2.6718812,-4.0608673,-4.0935373,-6.503182,7.3556385,-2.5472622,-3.9847836,-6.6250167,-1.9252014,-2.6766088,-2.820692,-3.2525177,-1.6166848,-2.427621,9.768235,-2.98444,-5.498791,-4.3124485,-1.2918556,-3.5863214,4.596573,-5.8122106,-4.8721695,5.17475
Sardines_400-499g_0311_Halal_11_png.rf.cb8579b616e4407122ee2f05967f8ea2,Sardines_400-499g_Halal_NonHealthy,-4.6831603,-0.6617598,0.2045319,-1.4030252,0.21557212,-4.9622517,-3.0642328,-0.17463349,-5.8685226,-4.1227264,-2.6376035,-1.8898793,-4.232865,-3.874369,-3.7394705,-4.478637,-1.4454783,-1.3926632,-2.119588,-1.2974172,-2.139207,-2.5995595,-4.0391006,-3.3207114,-4.025555,-1.0651652,-5.428429,-3.2142296,-1.5319908,-1.371347,-0.12910134,-3.2044864,-4.354802,-2.450648,-2.4020324,-4.6772785,8.281455,-4.224807,-2.791707,-2.074748,-3.3058693,-4.457131,-0.7930776,0.4779517,-4.102504,-2.1381428,-1.6924913,-5.6136417,8.377804,-2.6542087,-5.2070785,-3.8552046,-0.41153404,-3.715089,2.813626,-3.3974192,-3.2431526,3.0571032
4291699431911_.pic,BiscuitsCrackersCookies_1-99g_NonHalal_NonHealthy,-2.9363556,-1.7907699,-3.4941213,-1.5934167,8.035306,-2.882171,-5.365241,-4.8175406,-4.2984695,-3.849023,-3.1112583,-2.536905,-2.2123249,-3.9877517,-2.8919597,-4.4399967,-1.8141277,-4.506371,-2.483147,-4.131611,-0.86282796,-3.9253507,-2.8731103,-2.054412,-3.9366438,-2.6376565,-3.817553,-2.2822883,-2.1528442,-1.6173277,-4.467082,-2.5036533,0.48283246,-3.1993885,-3.0159512,-3.3826776,-2.2412224,-6.1294537,-3.1658196,-1.2055922,-1.7186067,-3.493923,6.2568064,-1.3441783,-3.0296261,-0.009269508,-0.21394831,-3.8586051,-1.592466,-1.6335329,-3.189086,-4.3353667,-2.7567446,-4.3501053,-4.5695343,3.3087778,-5.310149,5.2573166
Crackers_200-299g_0311_Halal_1_png.rf.a1ea105eac35c77565ddc166b94d5f68,BiscuitsCrackersCookies_200-299g_Halal_NonHealthy,-1.9742261,0.8278625,-0.81652784,-1.6673802,7.4081764,-6.2854943,-4.81373,-4.247137,-4.132801,-1.6144106,-3.8812523,-0.4027607,-5.9502187,-4.223383,-2.8102105,-4.237355,-3.5312223,-3.6196246,-2.699959,-3.6209035,-2.9523938,-5.1146965,-6.5830398,-3.4114668,-3.1735704,-3.8629916,-6.2786674,-2.6468,-0.29065204,-3.2297716,-4.2788763,-4.492698,-3.5355928,-4.547118,-0.8275952,-5.1773005,-2.1823118,-2.4135098,-3.4980006,-1.1742414,-3.3162851,-5.996713,-1.2594621,-4.4166265,-1.9664583,10.7583475,-2.23308,-5.2209687,-1.017572,-3.1067526,-1.6263356,-4.5582647,-0.61222243,-4.470198,3.5528998,-4.608152,-4.6721973,4.014349
IMG_3534_jpeg.rf.142e4ac93ed0f2dec9c9f68b4f0fa39e,Nuts_300-399g_Halal_NonHealthy,-4.5616574,-2.2027962,-3.0360506,-0.54118025,-0.25362617,-4.97297,-3.9213681,-4.5872455,-2.4918787,-1.5438641,-1.3193613,-2.1491477,-4.720755,-3.6925442,-4.088527,-4.864475,-2.371375,-2.9084709,-3.580677,-2.8833988,-4.714296,-5.3748918,-4.154991,7.677863,-1.6099662,-3.6820195,-5.7049828,-2.3147733,-2.3041196,0.15360665,-3.2137246,-4.2464232,-0.70190835,-4.396314,-3.1842752,-3.8982854,-4.389669,-4.674637,-3.4012756,-1.7840929,-3.2270117,-4.805691,0.81573904,-0.29530406,-3.6849196,-0.53740144,7.0903096,-5.2775216,-3.0218408,-1.2756073,-2.9102926,-3.373229,-3.9792328,-4.0423584,2.3283505,-3.6582603,-2.8265808,3.1005132
IMG_0950_jpeg.rf.9fe3c158b6bcea484c4675d419a8d37f,OtherNoodles_500-599g_Halal_NonHealthy,-1.7061938,-4.318095,-3.5940013,-0.18918324,-2.3219705,-5.912908,-2.7307703,-4.38963,-5.2579317,-0.0020158812,-3.377485,-3.6872163,-4.7964916,-4.2562757,-3.381745,-4.1512322,-3.7410295,-1.733607,-1.3377775,-3.7614918,-2.753333,-3.8242545,-5.542935,-2.2275624,-1.2993664,-3.265565,-5.3739285,7.3622575,-1.8793315,0.43246347,-4.0854597,-4.757984,-2.79456,-5.1706614,-1.6964785,1.9736388,-5.429073,-4.8630495,-1.5200306,-2.0544493,-2.8304431,-4.142769,-2.841027,-1.8171917,-3.7499144,-2.8486664,-2.0921729,-4.297867,0.113270484,8.183116,0.4618909,-1.2573105,-2.4478908,-4.602506,2.004476,-2.2571738,-4.402157,3.1909566
IMG_3509_jpeg.rf.0efa4a9f5f18d6f2a09fc1cc96e89d97,Nuts_100-199g_NonHalal_NonHealthy,-4.1714597,-1.6711804,-2.6091068,-1.2396209,-0.39017317,-3.9291399,-3.9350939,-5.224928,-3.7954528,-3.4385161,-4.130941,-3.5884237,-4.5799313,-4.162811,-2.76722,-6.309806,-2.9927173,-2.320391,-1.8046511,-4.5932484,-3.5599945,-3.2132998,-3.0531998,7.943182,-5.2481303,0.40527892,-2.9596214,-0.82070714,-2.7810872,-1.1243244,-3.1962934,-5.0617642,-2.505181,-4.560593,-4.0132923,-3.783947,-2.1327221,-6.3222685,-2.3017766,-0.47834578,-1.1505194,-3.015045,-0.9666629,6.4535093,-2.4164917,-2.7413242,0.44492063,-3.0682774,-1.8596882,-1.8095857,-3.4837549,-4.1026535,-3.187524,-2.8612063,-5.9334307,4.996023,-2.5263782,2.8967686
Crackers_800-899g_0311_Halal_10_png.rf.ad01ca67f35698e7d6aacc1323b88d98,BiscuitsCrackersCookies_800-899g_Halal_NonHealthy,-0.46124747,-2.6234736,0.89705235,-3.2219698,8.10041,-5.5273676,-4.8261786,-3.1474006,-4.654481,-0.4379014,-3.467937,-2.3856087,-5.847221,-3.467506,-3.5753574,-2.6871915,-3.578731,-1.0443426,-2.2119973,-5.249913,-1.7667971,-4.1477838,-5.4684467,-2.5123181,-3.5786939,-3.1350493,-5.5315228,-2.1517496,-3.6702905,-2.5126925,-2.4474368,-4.4396486,-4.6741824,-4.570244,0.33763644,-4.770652,0.23912413,-5.031862,-0.78014606,-3.3579223,-2.0070424,-5.0003514,-3.5746655,0.027657814,-1.7984127,0.17606565,-1.1400139,-3.8942251,-1.0070367,-3.0301104,-1.2161882,-3.0702798,6.16736,-3.603163,3.6314468,-5.35799,-4.9169292,4.264273
IMG_3483_jpeg.rf.ab525afe8bab8ae477ca0bc996b3663e,Nuts_1-99g_NonHalal_NonHealthy,-4.476527,-3.2016947,-3.2406995,-2.8395748,-1.2633973,-1.6432065,-4.002534,-5.7357945,-3.999457,-3.9621558,-3.923036,-2.4950788,-2.5287786,-3.1806693,-3.7308304,-6.3571944,-0.44642752,-5.0025163,-4.131398,-3.1705863,-2.1291294,-3.32872,-3.2622771,7.59397,-4.0939064,-0.6113706,-4.3833237,-1.8373283,-0.12442672,-1.0345747,-3.254969,-3.7306244,-0.031459946,-3.8005037,-2.9600852,-4.7676897,-4.4471655,-6.259747,-2.6250858,1.1963277,-1.8686682,-3.6429062,7.1630135,-1.0511975,-3.4925792,-2.6155796,0.64326155,-3.9066536,-1.3115585,-1.331731,-3.2545352,-3.6791604,-4.6650887,-2.993795,-4.639418,3.3329782,-3.2365594,3.3413258
IMG_3320_jpeg.rf.474ea72f70a75e9baba3b7005ccf9d46,BeehoonVermicelliMeesua_500-599g_Halal_NonHealthy,-1.3106155,-2.9777484,-4.0313435,8.549361,-1.752256,-5.591057,-4.5639243,-5.6669335,-4.75528,-2.1568313,-2.6514463,-4.6769557,-4.783909,-4.5274925,-0.0062470417,-5.7164464,-4.353021,-4.2872944,-4.7595634,-2.800872,-4.146858,-5.2640276,-7.0159225,-2.790156,-2.5214972,-4.4086127,-5.7658343,0.33546618,-1.690354,-0.041924804,-5.050491,-4.3665175,-2.0643127,-3.718502,-0.8345622,1.0126604,-5.5609913,-5.14612,-1.8996121,-0.7434876,-4.160575,-5.130657,-1.5012764,-3.8750386,-2.7783966,-0.7482665,-1.834608,-4.0959415,-0.89953333,6.7496567,-3.109149,-3.8179307,-1.9067886,-3.1496127,2.6534734,-3.506442,-5.0007734,3.9379056
IMG_0835_jpeg.rf.cc91d624f2d2d39db255000055b9d313,InstantNoodles_100-199g_NonHalal_NonHealthy,-3.3962274,-1.9236987,-5.0477777,0.1847385,-0.74993384,-5.3460712,-4.427551,-5.0360217,-7.904069,-5.6904454,-5.10093,-3.5118175,-5.4755673,-6.359811,-5.9973574,-4.830984,-2.874815,3.3696754,8.623732,-4.144349,-1.353335,-3.4433906,-3.9924133,-2.9290478,-5.5535774,-4.905539,-1.1757478,0.9666096,-4.1399865,-1.6269928,-4.798686,-3.9942026,-3.0188031,-3.5364566,-5.6983657,-3.1346064,-1.7736108,-6.672124,-4.208651,-2.3852777,-1.7657129,-1.7486176,-1.5014504,10.736245,-7.0047755,-0.3861801,-5.1359663,-5.1694407,0.7549739,-2.0521512,-3.3112164,-3.5440993,-3.8785348,-5.485843,-4.2399654,4.264156,-6.3740025,6.0164776
20231222_0167,OtherDriedFood_100-199g_NonHalal_NonHealthy,-3.848239,-1.4403641,-3.7412996,-0.7283149,-0.9637888,-3.7722409,-4.086126,-4.0361414,-4.510239,-4.0001044,-3.4863222,-1.600709,-3.2763307,-2.6414785,-2.7489376,-0.8786733,-1.5975056,-1.6080428,-1.1278651,-3.7360168,-3.2686982,-1.6411912,-2.7684977,-0.9577513,-3.0371666,-2.0983272,8.328596,-1.0347899,-0.81965417,-0.73445547,-3.3190277,-3.1408906,-2.241622,-2.9056842,-3.0583231,0.24666788,-2.3766418,-3.21946,-1.5606917,0.59217185,-2.0083907,-1.3291218,-1.3220618,6.8912654,-2.5687206,-1.0796646,-2.3791742,-2.046963,-1.713443,0.016513793,-3.3999693,-0.6855738,-2.7276423,-3.3120434,-3.738511,3.1922665,-3.9440086,3.813249
IMG_9805_JPG.rf.7c9fbcf065c788ef98b99d1d6432a020,OtherNoodles_400-499g_Halal_NonHealthy,-4.204362,-3.6635675,-4.2112117,0.76426435,-0.8422961,-6.491313,-1.7768213,-2.4387271,-7.311821,-1.0322168,-4.4271646,-2.7368813,-6.375577,-4.9161997,-2.774549,-4.8250117,-4.4975533,-0.8581724,-0.86315334,-4.7192817,-4.633951,-2.403948,-6.1590176,-4.6607957,-1.9206427,-1.8659484,-6.189587,7.4592032,-2.1945174,-3.492487,-4.6966195,-5.072098,-5.0431147,-3.2760031,1.8593925,-3.7304304,-3.8825216,-6.5985174,-1.9941975,-3.1463356,-4.0222416,-5.882916,-3.4960976,-1.4144989,-1.6900451,-2.4360094,-3.5349872,-6.198856,6.684576,-0.35873786,-2.26257,-1.8155359,-2.1884181,-3.8037183,4.1782193,-4.5240064,-4.4119563,3.8618653
Photo on 15-11-23 at 11.04 AM #2,NutellaChocolate_300-399g_NonHalal_NonHealthy,-6.4676843,-2.642471,-2.6674292,-2.8021772,-0.9548824,-6.0740447,-4.2914634,0.9943546,-0.80317914,-3.7425625,0.06502167,-3.057965,-3.1035173,-3.6884675,-3.9040723,-6.400718,0.14712654,-5.290495,-3.1682162,-3.4683983,-2.8546991,-2.2868912,7.4603224,-3.5352058,-0.68508476,-1.3511175,-6.0661654,-0.6142905,-0.98289233,-1.4786713,1.1344066,-4.4263673,-4.339579,-1.7553072,-4.7071157,-5.50885,-3.8698678,-6.9619765,-2.9184194,-3.9959474,-2.556099,-4.865613,-1.9494586,-1.06411,-2.5775275,-3.4402797,9.185305,-4.7888203,1.8013872,-2.0410912,-3.2165987,-3.1926768,-4.663655,-3.2203734,-5.4752374,3.6794362,-3.634831,3.8066945
output_frame_0156,Pasta_500-599g_NonHalal_NonHealthy,-4.1950583,-2.8296602,-4.5898986,-1.9882579,-1.1080142,-1.5293282,-5.231644,-4.8487196,-4.389592,-4.9990253,-3.650148,-3.676268,-0.26973316,-4.3074636,-3.1051815,-4.362381,-2.0180993,-2.9296014,-1.2328038,-3.8792222,-3.4201663,-2.9580157,-2.55983,-1.7006003,-3.750118,-3.2766354,-1.3858942,-2.183104,-3.5757272,6.1667433,-3.2054772,-1.4742624,-4.046656,-2.2884343,-2.618671,-1.2315415,-3.8773558,-4.6934175,-2.8885443,-1.4339278,-2.8434281,6.8168674,-1.4630702,5.1305623,-3.0794585,-2.1898892,-2.5285602,-3.530731,-1.5128663,4.8216558,-4.0177574,-2.9952557,-4.33138,-4.0718284,-4.1455035,3.6118712,-3.994725,3.9282098
IMG_6859_jpeg.rf.ef4c3817f6b80aad1516563130265d52,Babyfood_1-99g_Halal_NonHealthy,-0.30802837,8.331686,-1.6080971,-0.62245524,-1.4985193,-4.717152,-5.208457,-4.240447,-4.1948457,-2.4919887,-2.5188863,-2.4241338,-4.523394,-2.4762397,-2.4282293,-5.54845,-2.1895492,-2.0028448,-3.65419,-2.5864754,-2.620551,-5.4548807,-6.175248,-1.7737347,-3.556462,-2.8639557,-5.9120317,-4.1815805,-0.992314,-3.6114254,-3.175577,-2.8857923,-1.17466,-2.5859513,-3.7931583,-3.8301284,-2.205241,-5.5492454,-3.3492277,-1.6990439,-2.319338,-5.310522,6.3330207,-0.90955406,-2.5561755,0.25464386,-1.0145586,-5.923377,-0.22532332,-2.8103786,-3.141106,-3.689613,-3.9899173,-4.0896163,4.302374,-5.234584,-4.8628354,4.194318
20231222_0294,BiscuitsCrackersCookies_200-299g_NonHalal_NonHealthy,-3.635244,-0.96499294,-2.1893249,-1.2218981,8.289132,-4.891346,-5.3690515,-4.2229633,-2.7184548,-3.4206314,-3.6205282,-1.0705606,-3.890841,-4.060971,-3.0113583,-3.065154,-3.1416104,-4.4025908,-1.599852,-4.317772,-1.8500934,-3.695964,-2.6613894,-2.292219,-4.1282215,-2.7474997,-0.585844,-2.177667,0.33140132,-0.6089487,-3.8726997,-3.712968,-2.5992992,-3.177062,-3.3480284,-3.1312122,-3.3600392,-2.8706238,-3.2262964,-0.44904712,-2.4728186,-3.7285044,-1.6163288,-0.74898994,-3.6145442,8.25437,-0.68777263,-3.197549,-2.3743615,-1.8864324,-2.1408927,-3.3604984,-2.6309414,-3.8586066,-4.8333387,4.014503,-4.4707985,4.173127
IMG_0996_jpeg.rf.f4818ccf18a7790b7b496c4f40c9b519,OtherNoodles_200-299g_Halal_NonHealthy,-3.9698315,-1.5526912,-3.6482153,-1.7469816,-1.4580605,-7.5001116,-4.1427274,-4.718526,-6.407768,-1.9132273,-4.069834,-1.1329485,-5.678616,-6.3026953,-4.2677546,-3.0855052,-4.78515,-0.65924543,0.08188726,-3.9380772,-1.306607,-5.318683,-5.2922072,-3.2578032,-1.7223259,-3.903499,-5.169889,7.4403005,0.18033342,1.1133001,-3.7135398,-4.9488244,-4.335847,-4.979326,-4.1491776,-5.0520935,-4.818511,-3.4367251,-3.1556377,-0.5304135,-2.7703938,-5.62038,-2.6891012,-1.935327,-5.1734133,8.387138,-0.58187735,-5.3827314,-1.640742,-2.8894758,2.2108772,-2.0066118,-4.4494257,-4.683574,1.8818018,-2.2633011,-6.2442684,5.9018993
2023_10_25_11_21_25_451071,AdultMilk_800-899g_Halal_NonHealthy,9.23156,-2.7837203,3.8770542,-2.1443956,0.22479346,-5.175385,-3.4449935,-5.002697,-5.2188926,-1.0957053,-4.046072,-3.6343756,-6.1232247,-3.9217834,-2.9420033,-5.9222746,-4.2685785,-2.1204627,-2.6681433,-5.9219503,1.4898431,-4.7018514,-6.4933915,-3.9576747,-3.3996599,-3.1056354,-7.530021,-2.169351,-3.9984772,-4.0361757,-3.0515325,-4.4396653,-3.409144,-4.999258,-0.375543,-3.6905463,-3.1401343,-7.082939,-0.991441,-2.9328113,-2.846971,-6.0901875,-0.67481536,-3.7898636,-0.2311686,-2.6005886,-4.3560715,-4.4613748,-0.86223495,-1.0226877,1.2283332,-5.3052406,6.2405124,-1.4314022,2.1152935,-4.017848,-4.874129,3.9583821
Crackers_100-199g_0311_NonHalal_14_png.rf.841c5754fd12025ba8f2221dd08d6e01,BiscuitsCrackersCookies_100-199g_NonHalal_NonHealthy,-3.033173,-1.0161852,-2.894083,-1.4091104,8.553223,-3.8790243,-4.999506,-3.5646362,-3.8226166,-2.9113152,-3.1288142,-2.5618746,-3.3047826,-3.6642115,-2.1227393,-3.0664885,-2.108901,-1.6929199,-1.5497729,-4.0903964,-2.4030428,-2.9034672,-2.0361266,-2.0635533,-3.9477534,-2.5912035,-1.2336887,-2.2376351,-2.3567467,-1.5962749,-3.6198142,-2.528257,-2.7638414,-2.4433768,-2.1226094,-3.4513915,0.7048517,-5.1364,-2.5745037,-1.7811679,-1.6658224,-2.3738117,-1.3597401,5.7248645,-2.2036963,-0.7630472,-0.9382385,-3.2529085,-1.6207753,-1.23365,-3.317151,-2.9476702,-1.0073,-3.9299164,-3.6606426,2.4985824,-4.0706425,3.9166837
output_frame_0356,Babyfood_200-299g_Halal_NonHealthy,-1.7948899,8.238992,-0.5168065,-0.73140097,-1.1873522,-6.0463614,-4.7753453,-3.5335639,-1.4813961,-2.2549777,-2.8879576,-1.7909395,-5.019347,-3.308842,-2.3229861,-3.777299,-3.7785687,-2.0403636,-2.81491,-1.2674556,-2.1314855,-4.954739,-5.4182963,-1.7851825,-3.2421646,-2.7785478,-4.54734,-2.8229105,-1.2509636,-1.277594,-2.6748185,-3.6197045,-3.1553466,-2.090067,-3.4597452,-3.3987856,-2.9262028,-2.0997472,-3.870633,-1.8775203,-3.16405,-4.387947,-0.9005752,-0.9865301,-2.5696983,6.9401917,-1.2381312,-5.090187,-1.306888,-2.5087206,-1.4841614,-2.5048892,-4.107641,-3.1502118,3.6423144,-4.4190845,-4.35433,3.7035828
output_frame_0063,RolledOatsInstantOatmeal_400-499g_Halal_Healthy,-2.2500134,-2.906745,-2.4344196,-3.1958609,5.4284678,0.9629875,-2.6665928,-2.5352278,-3.6477838,-2.8130884,-3.4552836,-2.2654145,0.13979875,-1.7964177,-3.472057,-3.1567647,-3.1400537,-3.5126116,-2.556091,-3.2671242,-2.84405,-2.5353992,-4.6985946,-1.8490961,-3.1664186,-3.216403,-4.5329404,-3.191791,-3.1875992,-1.698381,-4.433578,-0.11879912,-2.6379006,0.23683071,4.3203454,-4.0437355,-2.8225055,-3.053175,-3.373686,-3.230275,-2.8086064,-1.2033406,4.877119,-0.80032474,-2.3192656,-1.7723227,-2.8959157,-4.737006,2.9553964,-1.4326239,-3.5837111,-2.2105875,-2.1064167,-2.9733033,2.1170728,-2.9887238,-0.53931975,0.1214501
