prd_type,xmin,ymin,xmax,ymax,filename,tmp_img_file_path,halal
crackers_300g-399g,81,128,911,357,crackers_300g-399g_d24.png,crackers_300g-399g/crackers_300g-399g_d24.png,N
crackers_300g-399g,90,135,880,374,crackers_300g-399g_d25.png,crackers_300g-399g/crackers_300g-399g_d25.png,N
crackers_300g-399g,118,117,931,363,crackers_300g-399g_d26.png,crackers_300g-399g/crackers_300g-399g_d26.png,N
crackers_300g-399g,102,133,899,377,crackers_300g-399g_d27.png,crackers_300g-399g/crackers_300g-399g_d27.png,N
crackers_300g-399g,91,116,888,365,crackers_300g-399g_d28.png,crackers_300g-399g/crackers_300g-399g_d28.png,N
crackers_300g-399g,119,107,917,353,crackers_300g-399g_d29.png,crackers_300g-399g/crackers_300g-399g_d29.png,N
crackers_300g-399g,219,63,605,565,crackers_300g-399g_d3.png,crackers_300g-399g/crackers_300g-399g_d3.png,Y
crackers_300g-399g,109,134,911,387,crackers_300g-399g_d30.png,crackers_300g-399g/crackers_300g-399g_d30.png,N
crackers_300g-399g,261,41,642,545,crackers_300g-399g_d4.png,crackers_300g-399g/crackers_300g-399g_d4.png,Y
crackers_300g-399g,189,57,567,560,crackers_300g-399g_d5.png,crackers_300g-399g/crackers_300g-399g_d5.png,Y
crackers_300g-399g,274,46,600,536,crackers_300g-399g_d6.png,crackers_300g-399g/crackers_300g-399g_d6.png,Y
crackers_300g-399g,266,52,605,548,crackers_300g-399g_d7.png,crackers_300g-399g/crackers_300g-399g_d7.png,Y
crackers_300g-399g,271,67,591,552,crackers_300g-399g_d8.png,crackers_300g-399g/crackers_300g-399g_d8.png,Y
crackers_300g-399g,240,65,565,540,crackers_300g-399g_d9.png,crackers_300g-399g/crackers_300g-399g_d9.png,Y
crackers_300g-399g,81,258,904,469,crackers_300g-399g_e1.png,crackers_300g-399g/crackers_300g-399g_e1.png,N
crackers_300g-399g,143,27,565,566,crackers_300g-399g_e10.png,crackers_300g-399g/crackers_300g-399g_e10.png,Y
crackers_300g-399g,110,95,510,624,crackers_300g-399g_e11.png,crackers_300g-399g/crackers_300g-399g_e11.png,Y
crackers_300g-399g,508,57,819,549,crackers_300g-399g_e12.png,crackers_300g-399g/crackers_300g-399g_e12.png,Y
crackers_300g-399g,392,67,721,564,crackers_300g-399g_e13.png,crackers_300g-399g/crackers_300g-399g_e13.png,Y
crackers_300g-399g,297,111,647,602,crackers_300g-399g_e14.png,crackers_300g-399g/crackers_300g-399g_e14.png,Y
crackers_300g-399g,306,74,628,600,crackers_300g-399g_e15.png,crackers_300g-399g/crackers_300g-399g_e15.png,Y
crackers_300g-399g,269,111,602,582,crackers_300g-399g_e16.png,crackers_300g-399g/crackers_300g-399g_e16.png,Y
crackers_300g-399g,449,82,755,589,crackers_300g-399g_e17.png,crackers_300g-399g/crackers_300g-399g_e17.png,Y
crackers_300g-399g,193,189,814,369,crackers_300g-399g_e18.png,crackers_300g-399g/crackers_300g-399g_e18.png,N
crackers_300g-399g,248,136,983,370,crackers_300g-399g_e19.png,crackers_300g-399g/crackers_300g-399g_e19.png,N
crackers_300g-399g,369,76,761,634,crackers_300g-399g_e2.png,crackers_300g-399g/crackers_300g-399g_e2.png,Y
crackers_300g-399g,158,198,961,457,crackers_300g-399g_e20.png,crackers_300g-399g/crackers_300g-399g_e20.png,N
crackers_300g-399g,183,152,906,369,crackers_300g-399g_e21.png,crackers_300g-399g/crackers_300g-399g_e21.png,N
crackers_300g-399g,156,218,878,420,crackers_300g-399g_e22.png,crackers_300g-399g/crackers_300g-399g_e22.png,N
crackers_300g-399g,211,202,824,348,crackers_300g-399g_e23.png,crackers_300g-399g/crackers_300g-399g_e23.png,N
crackers_300g-399g,121,141,1031,413,crackers_300g-399g_e24.png,crackers_300g-399g/crackers_300g-399g_e24.png,N
crackers_300g-399g,63,148,1051,535,crackers_300g-399g_e25.png,crackers_300g-399g/crackers_300g-399g_e25.png,N
crackers_300g-399g,142,196,1052,458,crackers_300g-399g_e26.png,crackers_300g-399g/crackers_300g-399g_e26.png,N
crackers_300g-399g,216,129,1001,371,crackers_300g-399g_e27.png,crackers_300g-399g/crackers_300g-399g_e27.png,N
crackers_300g-399g,65,179,912,457,crackers_300g-399g_e28.png,crackers_300g-399g/crackers_300g-399g_e28.png,N
crackers_300g-399g,175,252,981,506,crackers_300g-399g_e29.png,crackers_300g-399g/crackers_300g-399g_e29.png,N
crackers_300g-399g,454,102,829,639,crackers_300g-399g_e3.png,crackers_300g-399g/crackers_300g-399g_e3.png,Y
crackers_300g-399g,211,302,948,514,crackers_300g-399g_e30.png,crackers_300g-399g/crackers_300g-399g_e30.png,N
crackers_300g-399g,194,193,841,352,crackers_300g-399g_e31.png,crackers_300g-399g/crackers_300g-399g_e31.png,N
crackers_300g-399g,413,130,761,595,crackers_300g-399g_e32.png,crackers_300g-399g/crackers_300g-399g_e32.png,Y
crackers_300g-399g,138,278,1024,473,crackers_300g-399g_e33.png,crackers_300g-399g/crackers_300g-399g_e33.png,N
crackers_300g-399g,339,86,681,601,crackers_300g-399g_e4.png,crackers_300g-399g/crackers_300g-399g_e4.png,Y
crackers_300g-399g,508,63,894,611,crackers_300g-399g_e5.png,crackers_300g-399g/crackers_300g-399g_e5.png,Y
crackers_300g-399g,475,56,887,641,crackers_300g-399g_e6.png,crackers_300g-399g/crackers_300g-399g_e6.png,Y
crackers_300g-399g,292,80,744,623,crackers_300g-399g_e7.png,crackers_300g-399g/crackers_300g-399g_e7.png,Y
crackers_300g-399g,440,40,857,643,crackers_300g-399g_e8.png,crackers_300g-399g/crackers_300g-399g_e8.png,Y
crackers_300g-399g,357,46,766,596,crackers_300g-399g_e9.png,crackers_300g-399g/crackers_300g-399g_e9.png,Y
crackers_400g-499g,70,71,222,346,Crackers_400-499g_0311_NonHalal_1.png,crackers_400g-499g/Crackers_400-499g_0311_NonHalal_1.png,N
crackers_400g-499g,23,75,274,197,Crackers_400-499g_0311_NonHalal_10.png,crackers_400g-499g/Crackers_400-499g_0311_NonHalal_10.png,N
crackers_400g-499g,110,68,266,342,Crackers_400-499g_0311_NonHalal_2.png,crackers_400g-499g/Crackers_400-499g_0311_NonHalal_2.png,N
crackers_400g-499g,58,90,187,363,Crackers_400-499g_0311_NonHalal_3.png,crackers_400g-499g/Crackers_400-499g_0311_NonHalal_3.png,n
crackers_400g-499g,54,146,237,357,Crackers_400-499g_0311_NonHalal_4.png,crackers_400g-499g/Crackers_400-499g_0311_NonHalal_4.png,N
crackers_400g-499g,104,175,238,372,Crackers_400-499g_0311_NonHalal_5.png,crackers_400g-499g/Crackers_400-499g_0311_NonHalal_5.png,N
crackers_400g-499g,26,154,289,286,Crackers_400-499g_0311_NonHalal_6.png,crackers_400g-499g/Crackers_400-499g_0311_NonHalal_6.png,N
crackers_400g-499g,54,148,286,276,Crackers_400-499g_0311_NonHalal_7.png,crackers_400g-499g/Crackers_400-499g_0311_NonHalal_7.png,N
crackers_400g-499g,18,124,234,277,Crackers_400-499g_0311_NonHalal_8.png,crackers_400g-499g/Crackers_400-499g_0311_NonHalal_8.png,N
crackers_400g-499g,28,108,276,231,Crackers_400-499g_0311_NonHalal_9.png,crackers_400g-499g/Crackers_400-499g_0311_NonHalal_9.png,N
crackers_400g-499g,148,38,605,967,crackers_400g-499g_1.png,crackers_400g-499g/crackers_400g-499g_1.png,N
crackers_400g-499g,234,195,654,967,crackers_400g-499g_10.png,crackers_400g-499g/crackers_400g-499g_10.png,N
crackers_400g-499g,151,61,614,975,crackers_400g-499g_2.png,crackers_400g-499g/crackers_400g-499g_2.png,N
crackers_400g-499g,201,164,624,923,crackers_400g-499g_3.png,crackers_400g-499g/crackers_400g-499g_3.png,N
crackers_400g-499g,199,191,650,991,crackers_400g-499g_4.png,crackers_400g-499g/crackers_400g-499g_4.png,N
crackers_400g-499g,169,166,620,968,crackers_400g-499g_5.png,crackers_400g-499g/crackers_400g-499g_5.png,N
crackers_400g-499g,205,181,635,974,crackers_400g-499g_6.png,crackers_400g-499g/crackers_400g-499g_6.png,N
crackers_400g-499g,193,169,611,972,crackers_400g-499g_7.png,crackers_400g-499g/crackers_400g-499g_7.png,N
crackers_400g-499g,178,215,618,991,crackers_400g-499g_8.png,crackers_400g-499g/crackers_400g-499g_8.png,N
crackers_400g-499g,173,179,593,948,crackers_400g-499g_9.png,crackers_400g-499g/crackers_400g-499g_9.png,N
crackers_400g-499g,53,75,656,371,crackers_400g-499g_a1.png,crackers_400g-499g/crackers_400g-499g_a1.png,N
crackers_400g-499g,61,72,663,342,crackers_400g-499g_a2.png,crackers_400g-499g/crackers_400g-499g_a2.png,N
crackers_400g-499g,31,90,666,374,crackers_400g-499g_a3.png,crackers_400g-499g/crackers_400g-499g_a3.png,N
crackers_400g-499g,49,93,660,359,crackers_400g-499g_a4.png,crackers_400g-499g/crackers_400g-499g_a4.png,N
crackers_400g-499g,41,77,693,346,crackers_400g-499g_a5.png,crackers_400g-499g/crackers_400g-499g_a5.png,N
crackers_400g-499g,40,251,866,651,crackers_400g-499g_b1.png,crackers_400g-499g/crackers_400g-499g_b1.png,N
crackers_400g-499g,276,108,531,564,crackers_400g-499g_d1.png,crackers_400g-499g/crackers_400g-499g_d1.png,N
crackers_400g-499g,63,90,895,469,crackers_400g-499g_d10.png,crackers_400g-499g/crackers_400g-499g_d10.png,N
crackers_400g-499g,223,120,470,551,crackers_400g-499g_d2.png,crackers_400g-499g/crackers_400g-499g_d2.png,N
crackers_400g-499g,262,112,510,549,crackers_400g-499g_d3.png,crackers_400g-499g/crackers_400g-499g_d3.png,N
crackers_400g-499g,255,116,506,557,crackers_400g-499g_d4.png,crackers_400g-499g/crackers_400g-499g_d4.png,N
crackers_400g-499g,230,124,471,563,crackers_400g-499g_d5.png,crackers_400g-499g/crackers_400g-499g_d5.png,N
crackers_400g-499g,81,87,890,488,crackers_400g-499g_d6.png,crackers_400g-499g/crackers_400g-499g_d6.png,N
crackers_400g-499g,84,65,898,459,crackers_400g-499g_d7.png,crackers_400g-499g/crackers_400g-499g_d7.png,N
crackers_400g-499g,65,80,900,486,crackers_400g-499g_d8.png,crackers_400g-499g/crackers_400g-499g_d8.png,N
crackers_400g-499g,84,82,909,466,crackers_400g-499g_d9.png,crackers_400g-499g/crackers_400g-499g_d9.png,N
crackers_400g-499g,139,222,840,504,crackers_400g-499g_e1.png,crackers_400g-499g/crackers_400g-499g_e1.png,N
crackers_400g-499g,418,119,699,604,crackers_400g-499g_e10.png,crackers_400g-499g/crackers_400g-499g_e10.png,N
crackers_400g-499g,145,146,918,541,crackers_400g-499g_e2.png,crackers_400g-499g/crackers_400g-499g_e2.png,N
crackers_400g-499g,320,179,966,520,crackers_400g-499g_e3.png,crackers_400g-499g/crackers_400g-499g_e3.png,N
crackers_400g-499g,225,196,989,552,crackers_400g-499g_e4.png,crackers_400g-499g/crackers_400g-499g_e4.png,N
crackers_400g-499g,121,56,763,366,crackers_400g-499g_e5.png,crackers_400g-499g/crackers_400g-499g_e5.png,N
crackers_400g-499g,445,55,753,608,crackers_400g-499g_e6.png,crackers_400g-499g/crackers_400g-499g_e6.png,N
crackers_400g-499g,456,144,724,614,crackers_400g-499g_e7.png,crackers_400g-499g/crackers_400g-499g_e7.png,N
crackers_400g-499g,520,98,769,614,crackers_400g-499g_e8.png,crackers_400g-499g/crackers_400g-499g_e8.png,N
crackers_400g-499g,612,88,903,605,crackers_400g-499g_e9.png,crackers_400g-499g/crackers_400g-499g_e9.png,N
crackers_800g-899g,18,160,287,326,Crackers_800-899g_0311_Halal_1.png,crackers_800g-899g/Crackers_800-899g_0311_Halal_1.png,Y
crackers_800g-899g,24,215,286,371,Crackers_800-899g_0311_Halal_10.png,crackers_800g-899g/Crackers_800-899g_0311_Halal_10.png,Y
crackers_800g-899g,46,119,295,270,Crackers_800-899g_0311_Halal_2.png,crackers_800g-899g/Crackers_800-899g_0311_Halal_2.png,Y
crackers_800g-899g,18,143,244,335,Crackers_800-899g_0311_Halal_3.png,crackers_800g-899g/Crackers_800-899g_0311_Halal_3.png,Y
crackers_800g-899g,43,97,263,269,Crackers_800-899g_0311_Halal_4.png,crackers_800g-899g/Crackers_800-899g_0311_Halal_4.png,Y
crackers_800g-899g,34,215,286,368,Crackers_800-899g_0311_Halal_5.png,crackers_800g-899g/Crackers_800-899g_0311_Halal_5.png,Y
crackers_800g-899g,20,162,293,339,Crackers_800-899g_0311_Halal_6.png,crackers_800g-899g/Crackers_800-899g_0311_Halal_6.png,Y
crackers_800g-899g,52,89,285,254,Crackers_800-899g_0311_Halal_7.png,crackers_800g-899g/Crackers_800-899g_0311_Halal_7.png,Y
crackers_800g-899g,27,154,259,330,Crackers_800-899g_0311_Halal_8.png,crackers_800g-899g/Crackers_800-899g_0311_Halal_8.png,Y
crackers_800g-899g,37,154,274,308,Crackers_800-899g_0311_Halal_9.png,crackers_800g-899g/Crackers_800-899g_0311_Halal_9.png,Y
crackers_800g-899g,74,70,1007,695,crackers_800g-899g_a1.png,crackers_800g-899g/crackers_800g-899g_a1.png,Y
crackers_800g-899g,48,72,1011,664,crackers_800g-899g_a10.png,crackers_800g-899g/crackers_800g-899g_a10.png,Y
crackers_800g-899g,51,67,1010,693,crackers_800g-899g_a2.png,crackers_800g-899g/crackers_800g-899g_a2.png,Y
crackers_800g-899g,94,82,1013,662,crackers_800g-899g_a3.png,crackers_800g-899g/crackers_800g-899g_a3.png,Y
crackers_800g-899g,83,85,1008,686,crackers_800g-899g_a4.png,crackers_800g-899g/crackers_800g-899g_a4.png,Y
crackers_800g-899g,59,97,975,656,crackers_800g-899g_a5.png,crackers_800g-899g/crackers_800g-899g_a5.png,Y
crackers_800g-899g,55,95,1023,711,crackers_800g-899g_a6.png,crackers_800g-899g/crackers_800g-899g_a6.png,Y
crackers_800g-899g,61,119,1010,723,crackers_800g-899g_a7.png,crackers_800g-899g/crackers_800g-899g_a7.png,Y
crackers_800g-899g,52,99,1018,697,crackers_800g-899g_a8.png,crackers_800g-899g/crackers_800g-899g_a8.png,Y
crackers_800g-899g,58,98,1022,688,crackers_800g-899g_a9.png,crackers_800g-899g/crackers_800g-899g_a9.png,Y
crackers_800g-899g,47,265,857,793,crackers_800g-899g_b1.png,crackers_800g-899g/crackers_800g-899g_b1.png,Y
crackers_800g-899g,61,322,886,822,crackers_800g-899g_b2.png,crackers_800g-899g/crackers_800g-899g_b2.png,Y
crackers_800g-899g,95,20,645,381,crackers_800g-899g_c1.png,crackers_800g-899g/crackers_800g-899g_c1.png,Y
crackers_800g-899g,58,58,646,403,crackers_800g-899g_c2.png,crackers_800g-899g/crackers_800g-899g_c2.png,Y
crackers_800g-899g,55,41,883,534,crackers_800g-899g_d1.png,crackers_800g-899g/crackers_800g-899g_d1.png,Y
crackers_800g-899g,101,58,902,550,crackers_800g-899g_d10.png,crackers_800g-899g/crackers_800g-899g_d10.png,Y
crackers_800g-899g,93,37,954,568,crackers_800g-899g_d2.png,crackers_800g-899g/crackers_800g-899g_d2.png,Y
crackers_800g-899g,86,23,944,552,crackers_800g-899g_d3.png,crackers_800g-899g/crackers_800g-899g_d3.png,Y
crackers_800g-899g,79,46,932,558,crackers_800g-899g_d4.png,crackers_800g-899g/crackers_800g-899g_d4.png,Y
crackers_800g-899g,80,39,931,553,crackers_800g-899g_d5.png,crackers_800g-899g/crackers_800g-899g_d5.png,Y
crackers_800g-899g,82,29,953,565,crackers_800g-899g_d6.png,crackers_800g-899g/crackers_800g-899g_d6.png,Y
crackers_800g-899g,91,26,896,546,crackers_800g-899g_d7.png,crackers_800g-899g/crackers_800g-899g_d7.png,Y
crackers_800g-899g,79,29,900,548,crackers_800g-899g_d8.png,crackers_800g-899g/crackers_800g-899g_d8.png,Y
crackers_800g-899g,77,48,892,540,crackers_800g-899g_d9.png,crackers_800g-899g/crackers_800g-899g_d9.png,Y
crackers_800g-899g,43,26,870,552,crackers_800g-899g_e1.png,crackers_800g-899g/crackers_800g-899g_e1.png,Y
crackers_800g-899g,147,146,930,569,crackers_800g-899g_e10.png,crackers_800g-899g/crackers_800g-899g_e10.png,Y
crackers_800g-899g,222,178,1004,618,crackers_800g-899g_e2.png,crackers_800g-899g/crackers_800g-899g_e2.png,Y
crackers_800g-899g,258,125,951,585,crackers_800g-899g_e3.png,crackers_800g-899g/crackers_800g-899g_e3.png,Y
crackers_800g-899g,141,79,1004,587,crackers_800g-899g_e4.png,crackers_800g-899g/crackers_800g-899g_e4.png,Y
crackers_800g-899g,293,75,937,476,crackers_800g-899g_e5.png,crackers_800g-899g/crackers_800g-899g_e5.png,Y
crackers_800g-899g,173,196,977,608,crackers_800g-899g_e6.png,crackers_800g-899g/crackers_800g-899g_e6.png,Y
crackers_800g-899g,127,107,888,601,crackers_800g-899g_e7.png,crackers_800g-899g/crackers_800g-899g_e7.png,Y
crackers_800g-899g,106,82,863,605,crackers_800g-899g_e8.png,crackers_800g-899g/crackers_800g-899g_e8.png,Y
crackers_800g-899g,224,54,1014,537,crackers_800g-899g_e9.png,crackers_800g-899g/crackers_800g-899g_e9.png,Y
Nonfood,15,70,220,198,nonfood_0325_1.png,Nonfood/nonfood_0325_1.png,N
Nonfood,37,32,360,172,nonfood_0325_10.png,Nonfood/nonfood_0325_10.png,N
Nonfood,60,58,361,190,nonfood_0325_11.png,Nonfood/nonfood_0325_11.png,N
Nonfood,61,56,315,194,nonfood_0325_12.png,Nonfood/nonfood_0325_12.png,N
Nonfood,45,125,273,206,nonfood_0325_13.png,Nonfood/nonfood_0325_13.png,N
Nonfood,27,46,309,219,nonfood_0325_14.png,Nonfood/nonfood_0325_14.png,N
Nonfood,99,67,324,239,nonfood_0325_15.png,Nonfood/nonfood_0325_15.png,N
Nonfood,63,96,261,187,nonfood_0325_16.png,Nonfood/nonfood_0325_16.png,N
Nonfood,88,137,332,227,nonfood_0325_17.png,Nonfood/nonfood_0325_17.png,N
Nonfood,40,145,214,193,nonfood_0325_18.png,Nonfood/nonfood_0325_18.png,N
Nonfood,68,40,174,285,nonfood_0325_19.png,Nonfood/nonfood_0325_19.png,N
Nonfood,18,94,212,224,nonfood_0325_2.png,Nonfood/nonfood_0325_2.png,N
Nonfood,72,22,160,283,nonfood_0325_20.png,Nonfood/nonfood_0325_20.png,N
Nonfood,72,33,174,290,nonfood_0325_21.png,Nonfood/nonfood_0325_21.png,N
Nonfood,63,68,195,271,nonfood_0325_22.png,Nonfood/nonfood_0325_22.png,N
Nonfood,49,47,194,256,nonfood_0325_23.png,Nonfood/nonfood_0325_23.png,N
Nonfood,59,48,198,267,nonfood_0325_24.png,Nonfood/nonfood_0325_24.png,N
Nonfood,44,20,187,281,nonfood_0325_25.png,Nonfood/nonfood_0325_25.png,N
Nonfood,20,17,199,292,nonfood_0325_26.png,Nonfood/nonfood_0325_26.png,N
Nonfood,19,19,214,295,nonfood_0325_27.png,Nonfood/nonfood_0325_27.png,N
Nonfood,67,19,171,281,nonfood_0325_28.png,Nonfood/nonfood_0325_28.png,N
Nonfood,69,8,177,287,nonfood_0325_29.png,Nonfood/nonfood_0325_29.png,N
Nonfood,9,89,213,209,nonfood_0325_3.png,Nonfood/nonfood_0325_3.png,N
Nonfood,82,24,180,280,nonfood_0325_30.png,Nonfood/nonfood_0325_30.png,N
Nonfood,82,42,323,250,nonfood_0325_31.png,Nonfood/nonfood_0325_31.png,N
Nonfood,95,48,313,226,nonfood_0325_32.png,Nonfood/nonfood_0325_32.png,N
Nonfood,152,50,342,240,nonfood_0325_33.png,Nonfood/nonfood_0325_33.png,N
Nonfood,30,65,320,194,nonfood_0325_34.png,Nonfood/nonfood_0325_34.png,N
Nonfood,54,58,349,211,nonfood_0325_35.png,Nonfood/nonfood_0325_35.png,N
Nonfood,76,60,359,194,nonfood_0325_36.png,Nonfood/nonfood_0325_36.png,N
Nonfood,24,89,359,152,nonfood_0325_37.png,Nonfood/nonfood_0325_37.png,N
Nonfood,19,92,377,161,nonfood_0325_38.png,Nonfood/nonfood_0325_38.png,N
Nonfood,12,98,386,165,nonfood_0325_39.png,Nonfood/nonfood_0325_39.png,N
Nonfood,31,55,209,239,nonfood_0325_4.png,Nonfood/nonfood_0325_4.png,N
Nonfood,22,47,355,203,nonfood_0325_40.png,Nonfood/nonfood_0325_40.png,N
Nonfood,16,44,369,205,nonfood_0325_41.png,Nonfood/nonfood_0325_41.png,N
Nonfood,36,59,345,216,nonfood_0325_42.png,Nonfood/nonfood_0325_42.png,N
Nonfood,74,29,332,238,nonfood_0325_43.png,Nonfood/nonfood_0325_43.png,N
Nonfood,84,51,332,207,nonfood_0325_44.png,Nonfood/nonfood_0325_44.png,N
Nonfood,58,49,327,239,nonfood_0325_45.png,Nonfood/nonfood_0325_45.png,N
Nonfood,28,34,372,251,nonfood_0325_46.png,Nonfood/nonfood_0325_46.png,N
Nonfood,31,38,371,229,nonfood_0325_47.png,Nonfood/nonfood_0325_47.png,N
Nonfood,53,48,382,241,nonfood_0325_48.png,Nonfood/nonfood_0325_48.png,N
Nonfood,38,34,360,265,nonfood_0325_49.png,Nonfood/nonfood_0325_49.png,N
Nonfood,49,67,202,259,nonfood_0325_5.png,Nonfood/nonfood_0325_5.png,N
Nonfood,44,15,345,228,nonfood_0325_50.png,Nonfood/nonfood_0325_50.png,N
Nonfood,53,28,331,177,nonfood_0325_51.png,Nonfood/nonfood_0325_51.png,N
Nonfood,32,18,214,292,nonfood_0325_52.png,Nonfood/nonfood_0325_52.png,N
Nonfood,20,9,227,290,nonfood_0325_53.png,Nonfood/nonfood_0325_53.png,N
Nonfood,34,14,214,289,nonfood_0325_54.png,Nonfood/nonfood_0325_54.png,N
Nonfood,55,59,197,289,nonfood_0325_55.png,Nonfood/nonfood_0325_55.png,N
Nonfood,68,36,197,291,nonfood_0325_56.png,Nonfood/nonfood_0325_56.png,N
Nonfood,64,48,188,282,nonfood_0325_57.png,Nonfood/nonfood_0325_57.png,N
Nonfood,71,51,182,279,nonfood_0325_58.png,Nonfood/nonfood_0325_58.png,N
Nonfood,71,35,180,258,nonfood_0325_59.png,Nonfood/nonfood_0325_59.png,N
Nonfood,62,31,282,257,nonfood_0325_6.png,Nonfood/nonfood_0325_6.png,N
Nonfood,73,26,183,282,nonfood_0325_60.png,Nonfood/nonfood_0325_60.png,N
Nonfood,71,112,177,232,nonfood_0325_61.png,Nonfood/nonfood_0325_61.png,N
Nonfood,81,93,160,189,nonfood_0325_62.png,Nonfood/nonfood_0325_62.png,N
Nonfood,92,126,177,213,nonfood_0325_63.png,Nonfood/nonfood_0325_63.png,N
Nonfood,50,90,204,241,nonfood_0325_64.png,Nonfood/nonfood_0325_64.png,N
Nonfood,66,80,192,210,nonfood_0325_65.png,Nonfood/nonfood_0325_65.png,N
Nonfood,70,84,192,254,nonfood_0325_66.png,Nonfood/nonfood_0325_66.png,N
Nonfood,21,22,216,279,nonfood_0325_67.png,Nonfood/nonfood_0325_67.png,N
Nonfood,14,15,212,281,nonfood_0325_68.png,Nonfood/nonfood_0325_68.png,N
Nonfood,30,7,196,277,nonfood_0325_69.png,Nonfood/nonfood_0325_69.png,N
Nonfood,90,2,132,271,nonfood_0325_7.png,Nonfood/nonfood_0325_7.png,N
Nonfood,12,38,188,213,nonfood_0325_70.png,Nonfood/nonfood_0325_70.png,N
Nonfood,54,51,192,200,nonfood_0325_71.png,Nonfood/nonfood_0325_71.png,N
Nonfood,49,61,191,210,nonfood_0325_72.png,Nonfood/nonfood_0325_72.png,N
Nonfood,12,101,216,177,nonfood_0325_8.png,Nonfood/nonfood_0325_8.png,N
Nonfood,76,91,166,250,nonfood_0325_9.png,Nonfood/nonfood_0325_9.png,N
sardines_100g-199g,88,64,205,288,Sardines_100-199g_0311_Halal_1.png,sardines_100g-199g/Sardines_100-199g_0311_Halal_1.png,Y
sardines_100g-199g,90,36,233,291,Sardines_100-199g_0311_Halal_2.png,sardines_100g-199g/Sardines_100-199g_0311_Halal_2.png,Y
sardines_100g-199g,128,97,239,288,Sardines_100-199g_0311_Halal_3.png,sardines_100g-199g/Sardines_100-199g_0311_Halal_3.png,Y
sardines_100g-199g,108,22,247,290,Sardines_100-199g_0311_Halal_4.png,sardines_100g-199g/Sardines_100-199g_0311_Halal_4.png,Y
sardines_100g-199g,102,37,251,335,Sardines_100-199g_0311_Halal_5.png,sardines_100g-199g/Sardines_100-199g_0311_Halal_5.png,Y
sardines_100g-199g,118,54,253,324,Sardines_100-199g_0311_Halal_6.png,sardines_100g-199g/Sardines_100-199g_0311_Halal_6.png,Y
sardines_100g-199g,24,155,285,306,Sardines_100-199g_0311_NonHalal_1.png,sardines_100g-199g/Sardines_100-199g_0311_NonHalal_1.png,N
sardines_100g-199g,104,293,250,377,Sardines_100-199g_0311_NonHalal_10.png,sardines_100g-199g/Sardines_100-199g_0311_NonHalal_10.png,N
sardines_100g-199g,53,99,240,195,Sardines_100-199g_0311_NonHalal_11.png,sardines_100g-199g/Sardines_100-199g_0311_NonHalal_11.png,N
sardines_100g-199g,53,82,216,219,Sardines_100-199g_0311_NonHalal_12.png,sardines_100g-199g/Sardines_100-199g_0311_NonHalal_12.png,N
sardines_100g-199g,73,136,218,220,Sardines_100-199g_0311_NonHalal_13.png,sardines_100g-199g/Sardines_100-199g_0311_NonHalal_13.png,N
sardines_100g-199g,60,117,216,250,Sardines_100-199g_0311_NonHalal_14.png,sardines_100g-199g/Sardines_100-199g_0311_NonHalal_14.png,N
sardines_100g-199g,61,113,258,166,Sardines_100-199g_0311_NonHalal_15.png,sardines_100g-199g/Sardines_100-199g_0311_NonHalal_15.png,N
sardines_100g-199g,62,159,254,266,Sardines_100-199g_0311_NonHalal_2.png,sardines_100g-199g/Sardines_100-199g_0311_NonHalal_2.png,N
sardines_100g-199g,34,172,232,310,Sardines_100-199g_0311_NonHalal_3.png,sardines_100g-199g/Sardines_100-199g_0311_NonHalal_3.png,N
sardines_100g-199g,44,118,274,230,Sardines_100-199g_0311_NonHalal_4.png,sardines_100g-199g/Sardines_100-199g_0311_NonHalal_4.png,N
sardines_100g-199g,78,316,208,393,Sardines_100-199g_0311_NonHalal_5.png,sardines_100g-199g/Sardines_100-199g_0311_NonHalal_5.png,N
sardines_100g-199g,60,141,258,260,Sardines_100-199g_0311_NonHalal_6.png,sardines_100g-199g/Sardines_100-199g_0311_NonHalal_6.png,N
sardines_100g-199g,96,161,256,258,Sardines_100-199g_0311_NonHalal_7.png,sardines_100g-199g/Sardines_100-199g_0311_NonHalal_7.png,N
sardines_100g-199g,45,133,212,293,Sardines_100-199g_0311_NonHalal_8.png,sardines_100g-199g/Sardines_100-199g_0311_NonHalal_8.png,N
sardines_100g-199g,61,163,249,252,Sardines_100-199g_0311_NonHalal_9.png,sardines_100g-199g/Sardines_100-199g_0311_NonHalal_9.png,N
sardines_100g-199g,202,257,582,894,sardines_100g-199g_34.png,sardines_100g-199g/sardines_100g-199g_34.png,Y
sardines_100g-199g,191,271,581,958,sardines_100g-199g_35.png,sardines_100g-199g/sardines_100g-199g_35.png,Y
sardines_100g-199g,158,274,548,943,sardines_100g-199g_36.png,sardines_100g-199g/sardines_100g-199g_36.png,Y
sardines_100g-199g,225,262,617,938,sardines_100g-199g_37.png,sardines_100g-199g/sardines_100g-199g_37.png,Y
sardines_100g-199g,175,288,570,947,sardines_100g-199g_38.png,sardines_100g-199g/sardines_100g-199g_38.png,Y
sardines_100g-199g,231,289,615,928,sardines_100g-199g_39.png,sardines_100g-199g/sardines_100g-199g_39.png,Y
sardines_100g-199g,240,331,630,972,sardines_100g-199g_40.png,sardines_100g-199g/sardines_100g-199g_40.png,Y
sardines_100g-199g,177,268,572,927,sardines_100g-199g_41.png,sardines_100g-199g/sardines_100g-199g_41.png,Y
